Date,CRSPTMT,VTSMX,DWCF,SWTSX,STOXX50E,FEZ,^FTSE,VE.TO
11/17/2014,214.217623,360.9042573,"1,515.78",816.4284448,"2,656.00","4,206.20","3,256.69","1,580.51"
11/16/2014,214.0427357,360.6132016,"1,514.62",815.8225671,"2,662.56","4,216.64","3,264.95","1,584.62"
11/15/2014,213.8078809,360.2193547,"1,512.91",814.9591336,"2,663.69","4,218.45","3,266.25","1,585.30"
11/14/2014,213.9215191,360.4143808,"1,513.77",815.4482618,"2,663.13","4,217.61","3,265.72","1,585.14"
11/13/2014,214.18232,360.85875,"1,515.66",816.4319247,"2,666.11","4,222.38","3,269.49","1,586.93"
11/12/2014,214.3842041,361.200352,"1,517.12",817.1922439,"2,667.89","4,225.22","3,271.76","1,588.01"
11/11/2014,214.4019537,361.2295751,"1,517.23",817.2533655,"2,663.32","4,217.98","3,266.12","1,585.26"
11/10/2014,214.3866299,361.212292,"1,517.19",817.2326436,"2,671.84","4,231.56","3,276.78","1,590.47"
11/9/2014,214.3882879,361.2112869,"1,517.23",817.2565619,"2,674.27","4,235.37","3,279.80","1,591.98"
11/8/2014,214.3425227,361.1249626,"1,516.89",817.0861047,"2,677.32","4,240.09","3,283.43","1,593.80"
11/7/2014,214.3259856,361.1015701,"1,516.79",817.0674422,"2,681.27","4,246.40","3,288.34","1,596.25"
11/6/2014,214.2773636,361.015485,"1,516.47",816.8799669,"2,681.49","4,246.71","3,288.64","1,596.40"
11/5/2014,214.440147,361.296346,"1,517.66",817.5324148,"2,682.18","4,247.87","3,289.62","1,596.91"
11/4/2014,214.603467,361.5837234,"1,518.83",818.2141725,"2,683.85","4,250.65","3,291.80","1,598.04"
11/3/2014,214.4016011,361.2418274,"1,517.43",817.4700122,"2,685.73","4,253.62","3,294.16","1,599.24"
11/2/2014,214.7274552,361.7938315,"1,519.76",818.7606599,"2,689.76","4,260.03","3,299.18","1,601.76"
11/1/2014,214.8356551,361.9896563,"1,520.50",819.1996018,"2,691.99","4,263.73","3,301.99","1,603.11"
10/31/2014,214.9356328,362.1671656,"1,521.23",819.5998367,"2,692.44","4,264.54","3,302.66","1,603.44"
10/30/2014,215.0246251,362.3158017,"1,521.88",819.981022,"2,692.28","4,264.27","3,302.50","1,603.45"
10/29/2014,215.062177,362.3804954,"1,522.16",820.1380963,"2,685.98","4,254.31","3,294.82","1,599.74"
10/28/2014,214.9882824,362.2584018,"1,521.64",819.870892,"2,683.70","4,250.73","3,292.05","1,598.41"
10/27/2014,215.297154,362.7858516,"1,523.87",821.0905053,"2,686.31","4,254.95","3,295.42","1,600.10"
10/26/2014,215.2808201,362.7590203,"1,523.76",821.0365649,"2,695.01","4,268.73","3,306.10","1,605.30"
10/25/2014,215.6162233,363.3303444,"1,526.17",822.3512622,"2,693.55","4,266.49","3,304.45","1,604.54"
10/24/2014,215.8382348,363.7155659,"1,527.79",823.227129,"2,698.77","4,274.90","3,311.06","1,607.76"
10/23/2014,215.933056,363.8767534,"1,528.49",823.6025385,"2,705.06","4,284.88","3,318.85","1,611.56"
10/22/2014,215.775748,363.6210263,"1,527.43",823.0241963,"2,704.15","4,283.54","3,317.93","1,611.11"
10/21/2014,216.0019587,364.0025003,"1,529.05",823.8695073,"2,707.06","4,288.15","3,321.53","1,612.82"
10/20/2014,216.1999426,364.3417616,"1,530.46",824.6227025,"2,710.56","4,293.77","3,325.92","1,614.93"
10/19/2014,216.5092233,364.8792383,"1,532.69",825.8245252,"2,714.97","4,300.94","3,331.55","1,617.63"
10/18/2014,216.6413014,365.1032948,"1,533.69",826.3818836,"2,718.11","4,305.93","3,335.57","1,619.68"
10/17/2014,216.9867226,365.6889427,"1,536.15",827.717269,"2,717.69","4,305.30","3,335.12","1,619.48"
10/16/2014,217.0430121,365.7835639,"1,536.61",827.9540213,"2,721.18","4,310.84","3,339.52","1,621.66"
10/15/2014,217.2612775,366.165712,"1,538.19",828.7960921,"2,729.23","4,323.76","3,349.61","1,626.52"
10/14/2014,216.9723857,365.682354,"1,536.20",827.7129541,"2,738.11","4,337.87","3,360.67","1,631.91"
10/13/2014,217.0409483,365.806986,"1,536.68",828.0134167,"2,739.52","4,340.21","3,362.46","1,632.82"
10/12/2014,217.4423747,366.4871657,"1,539.53",829.5553749,"2,740.43","4,341.70","3,363.64","1,633.39"
10/11/2014,217.4616066,366.5217788,"1,539.68",829.6606144,"2,743.93","4,347.27","3,367.98","1,635.56"
10/10/2014,217.8517835,367.1716772,"1,542.46",831.1066103,"2,749.42","4,355.86","3,374.68","1,638.76"
10/9/2014,218.126327,367.6377293,"1,544.34",832.186991,"2,756.35","4,366.88","3,383.08","1,642.89"
10/8/2014,218.3279155,367.9896517,"1,545.80",832.9903029,"2,762.35","4,376.54","3,390.64","1,646.57"
10/7/2014,218.4183693,368.159868,"1,546.49",833.3889962,"2,770.21","4,389.21","3,400.55","1,651.41"
10/6/2014,218.8478813,368.894771,"1,549.57",835.0425874,"2,773.13","4,393.97","3,404.32","1,653.22"
10/5/2014,219.1409662,369.3909015,"1,551.70",836.2109228,"2,775.31","4,397.44","3,407.14","1,654.68"
10/4/2014,218.8964015,368.98063,"1,549.99",835.2947225,"2,782.28","4,408.51","3,415.76","1,658.89"
10/3/2014,218.7729272,368.7799869,"1,549.17",834.8386352,"2,788.88","4,419.06","3,424.05","1,662.91"
10/2/2014,218.9695526,369.1025035,"1,550.57",835.55988,"2,789.60","4,420.09","3,424.87","1,663.30"
10/1/2014,218.9490385,369.087134,"1,550.47",835.5202038,"2,794.99","4,428.86","3,431.77","1,666.64"
9/30/2014,219.4425894,369.9374804,"1,554.01",837.4643361,"2,804.24","4,443.74","3,443.40","1,672.32"
9/29/2014,219.7160899,370.401953,"1,556.01",838.5217086,"2,804.46","4,444.13","3,443.82","1,672.54"
9/28/2014,220.2736965,371.3528542,"1,559.97",840.7147238,"2,809.31","4,451.95","3,449.92","1,675.58"
9/27/2014,220.8042565,372.2575626,"1,563.69",842.780547,"2,817.13","4,464.46","3,459.54","1,680.29"
9/26/2014,220.7802083,372.2258852,"1,563.54",842.7459787,"2,818.99","4,467.51","3,461.94","1,681.53"
9/25/2014,220.9512548,372.5250578,"1,564.74",843.4573737,"2,823.10","4,474.15","3,467.08","1,684.09"
9/24/2014,221.0901564,372.7590216,"1,565.69",844.0107862,"2,822.99","4,473.97","3,466.86","1,684.03"
9/23/2014,221.2323975,372.9997667,"1,566.69",844.5587798,"2,826.07","4,478.87","3,470.63","1,685.87"
9/22/2014,221.5136408,373.4804277,"1,568.72",845.6677775,"2,825.00","4,477.25","3,469.46","1,685.34"
9/21/2014,221.6646723,373.7400082,"1,569.85",846.276855,"2,824.99","4,477.29","3,469.62","1,685.46"
9/20/2014,221.9023878,374.1452122,"1,571.55",847.224181,"2,826.64","4,479.97","3,471.74","1,686.55"
9/19/2014,222.2457129,374.7307498,"1,574.03",848.5901401,"2,831.60","4,487.91","3,477.99","1,689.67"
9/18/2014,221.9530849,374.2400039,"1,572.07",847.4831355,"2,832.70","4,489.68","3,479.63","1,690.47"
9/17/2014,221.9583253,374.2623433,"1,572.11",847.5401272,"2,837.09","4,496.80","3,485.14","1,693.16"
9/16/2014,222.1688051,374.6173007,"1,573.64",848.3456123,"2,841.16","4,503.25","3,490.23","1,695.64"
9/15/2014,222.4249291,375.0599215,"1,575.48",849.353599,"2,845.47","4,510.20","3,495.68","1,698.30"
9/14/2014,222.6962835,375.5189232,"1,577.46",850.42289,"2,847.95","4,514.16","3,498.86","1,699.91"
9/13/2014,222.5104118,375.2163161,"1,576.12",849.7568117,"2,852.93","4,522.19","3,505.04","1,702.95"
9/12/2014,222.0319369,374.4186986,"1,572.73",847.9582338,"2,851.24","4,519.61","3,503.04","1,701.99"
9/11/2014,222.2249949,374.7424286,"1,574.15",848.7030097,"2,852.53","4,521.64","3,504.72","1,702.83"
9/10/2014,222.3146033,374.9126237,"1,574.83",849.127839,"2,855.84","4,527.12","3,509.08","1,705.03"
9/9/2014,222.5862605,375.3807307,"1,576.80",850.1604858,"2,852.47","4,521.89","3,505.12","1,703.05"
9/8/2014,222.6033243,375.4098075,"1,576.97",850.2780313,"2,850.28","4,518.42","3,502.55","1,701.90"
9/7/2014,222.5693296,375.3542723,"1,576.73",850.1906598,"2,856.93","4,528.99","3,510.74","1,705.96"
9/6/2014,222.3943701,375.0638347,"1,575.51",849.571839,"2,857.92","4,530.61","3,512.05","1,706.67"
9/5/2014,222.3725359,375.0363363,"1,575.37",849.5319122,"2,860.77","4,535.24","3,515.65","1,708.47"
9/4/2014,222.2740531,374.8691772,"1,574.70",849.1840788,"2,862.20","4,537.50","3,517.47","1,709.41"
9/3/2014,222.2783958,374.8631216,"1,574.70",849.1759111,"2,866.54","4,544.22","3,522.62","1,711.93"
9/2/2014,222.1483916,374.6390622,"1,573.81",848.6939963,"2,868.04","4,546.53","3,524.47","1,712.88"
9/1/2014,222.4114214,375.0873885,"1,575.73",849.7233834,"2,864.44","4,540.88","3,520.21","1,710.84"
8/31/2014,222.4482375,375.1523276,"1,575.99",849.9243144,"2,871.75","4,552.51","3,529.24","1,715.33"
8/30/2014,222.6431349,375.4890871,"1,577.43",850.7016324,"2,874.22","4,556.52","3,532.48","1,716.94"
8/29/2014,223.0297035,376.1467327,"1,580.22",852.1761902,"2,872.70","4,554.18","3,530.77","1,716.07"
8/28/2014,223.0571899,376.2086078,"1,580.40",852.3205409,"2,874.31","4,556.92","3,532.86","1,717.10"
8/27/2014,223.2113208,376.476848,"1,581.51",852.9411642,"2,885.77","4,575.19","3,547.07","1,724.03"
8/26/2014,223.3043694,376.652083,"1,582.25",853.32141,"2,887.70","4,578.47","3,549.79","1,725.32"
8/25/2014,223.358533,376.7383335,"1,582.62",853.558208,"2,892.59","4,586.16","3,555.72","1,728.28"
8/24/2014,223.6343568,377.2062218,"1,584.61",854.612173,"2,891.05","4,583.76","3,553.96","1,727.42"
8/23/2014,223.7607352,377.4174854,"1,585.56",855.1180382,"2,894.95","4,589.92","3,558.84","1,729.84"
8/22/2014,224.0086254,377.8401299,"1,587.32",856.0978405,"2,888.43","4,579.63","3,550.88","1,726.02"
8/21/2014,224.046598,377.8966903,"1,587.59",856.2051277,"2,886.49","4,576.47","3,548.43","1,724.79"
8/20/2014,224.4784922,378.6303415,"1,590.66",857.8617411,"2,894.33","4,588.96","3,558.15","1,729.50"
8/19/2014,224.6939083,378.9910072,"1,592.24",858.7161553,"2,899.43","4,597.02","3,564.49","1,732.66"
8/18/2014,225.0244148,379.5463047,"1,594.63",860.0053681,"2,901.50","4,600.28","3,567.13","1,734.00"
8/17/2014,225.053725,379.5968212,"1,594.92",860.1358143,"2,896.11","4,591.74","3,560.71","1,730.91"
8/16/2014,225.1594695,379.7802589,"1,595.70",860.5717928,"2,898.23","4,595.16","3,563.42","1,732.27"
8/15/2014,224.9500457,379.4336931,"1,594.25",859.7946777,"2,902.36","4,601.79","3,568.65","1,734.83"
8/14/2014,225.2806309,379.9904715,"1,596.61",861.0557867,"2,898.24","4,595.25","3,563.60","1,732.38"
8/13/2014,224.9512756,379.4521999,"1,594.27",859.8287731,"2,900.53","4,599.08","3,566.56","1,733.80"
8/12/2014,225.2053026,379.8839578,"1,596.07",860.8000152,"2,904.11","4,604.81","3,571.01","1,735.95"
8/11/2014,225.5420699,380.4515329,"1,598.50",862.1370287,"2,903.47","4,603.78","3,570.31","1,735.71"
8/10/2014,225.6562882,380.6490988,"1,599.41",862.5844368,"2,911.71","4,616.91","3,580.71","1,740.77"
8/9/2014,225.7468753,380.8106856,"1,600.12",862.9517538,"2,910.10","4,614.46","3,578.97","1,739.92"
8/8/2014,225.8090379,380.9230948,"1,600.57",863.2158472,"2,915.47","4,623.07","3,585.66","1,743.19"
8/7/2014,226.3084058,381.7725366,"1,604.13",865.1460177,"2,920.94","4,631.82","3,592.49","1,746.53"
8/6/2014,226.6388949,382.3354619,"1,606.48",866.4309247,"2,915.67","4,623.53","3,586.09","1,743.43"
8/5/2014,227.1886616,383.2640558,"1,610.38",868.5507451,"2,918.55","4,628.12","3,589.65","1,745.19"
8/4/2014,227.3764799,383.5907831,"1,611.66",869.3016053,"2,922.51","4,634.51","3,594.48","1,747.57"
8/3/2014,227.5744697,383.9230237,"1,613.03",870.0763098,"2,916.82","4,625.46","3,587.40","1,744.17"
8/2/2014,227.2491051,383.3919926,"1,610.81",868.8813096,"2,917.29","4,626.43","3,588.35","1,744.65"
8/1/2014,227.1682867,383.2576162,"1,610.30",868.5973961,"2,913.84","4,620.98","3,584.25","1,742.69"
7/31/2014,227.3264526,383.5273276,"1,611.43",869.2289066,"2,917.62","4,627.01","3,588.94","1,745.02"
7/30/2014,227.7622407,384.2696983,"1,614.61",870.9181153,"2,918.52","4,628.53","3,590.33","1,745.70"
7/29/2014,227.5508111,383.9220397,"1,613.11",870.1195496,"2,920.63","4,631.97","3,592.99","1,746.98"
7/28/2014,227.654518,384.1066896,"1,613.90",870.5775312,"2,920.99","4,632.67","3,593.66","1,747.38"
7/27/2014,228.0062255,384.700523,"1,616.44",871.9364691,"2,923.91","4,637.31","3,597.36","1,749.21"
7/26/2014,228.1134404,384.9002969,"1,617.17",872.3673175,"2,920.99","4,632.90","3,593.86","1,747.46"
7/25/2014,228.173814,385.0259227,"1,617.61",872.6757682,"2,920.64","4,632.63","3,593.68","1,747.42"
7/24/2014,228.3163924,385.2712659,"1,618.61",873.2696383,"2,925.34","4,640.15","3,599.49","1,750.32"
7/23/2014,228.3820525,385.3938068,"1,619.08",873.5617261,"2,928.28","4,644.94","3,603.24","1,752.17"
7/22/2014,228.8683517,386.2176327,"1,622.55",875.4278368,"2,930.96","4,649.24","3,606.62","1,753.81"
7/21/2014,229.333144,387.0133555,"1,625.89",877.2440882,"2,934.30","4,654.68","3,610.94","1,755.94"
7/20/2014,229.1496424,386.6964474,"1,624.59",876.5035339,"2,934.79","4,655.36","3,611.46","1,756.15"
7/19/2014,229.3995466,387.1185051,"1,626.34",877.454289,"2,935.67","4,656.76","3,612.49","1,756.64"
7/18/2014,229.3948357,387.1169461,"1,626.32",877.4534819,"2,946.16","4,673.47","3,625.50","1,762.97"
7/17/2014,229.8069068,387.8149279,"1,629.30",879.0274082,"2,943.09","4,668.63","3,621.88","1,761.19"
7/16/2014,229.6838952,387.6168368,"1,628.45",878.5614737,"2,942.97","4,668.57","3,621.87","1,761.15"
7/15/2014,229.3168688,387.006146,"1,625.85",877.1665724,"2,945.49","4,672.67","3,625.07","1,762.69"
7/14/2014,229.4690636,387.2607269,"1,626.94",877.8020226,"2,950.69","4,680.88","3,631.46","1,765.91"
7/13/2014,229.5488153,387.3952122,"1,627.48",878.1091726,"2,947.12","4,675.23","3,627.00","1,763.75"
7/12/2014,229.7956681,387.8156536,"1,629.22",879.0778445,"2,947.78","4,676.32","3,627.84","1,764.19"
7/11/2014,230.2323145,388.5569337,"1,632.38",880.7604145,"2,955.52","4,688.66","3,637.54","1,768.91"
7/10/2014,230.1888901,388.488238,"1,632.11",880.6183815,"2,960.38","4,696.41","3,643.65","1,771.91"
7/9/2014,230.0192824,388.2033345,"1,630.90",879.9787786,"2,972.53","4,715.70","3,658.61","1,779.19"
7/8/2014,230.3935144,388.8390105,"1,633.58",881.4650306,"2,975.55","4,720.55","3,662.41","1,781.14"
7/7/2014,230.0252315,388.2166435,"1,630.96",880.0741682,"2,977.06","4,722.92","3,664.25","1,782.07"
7/6/2014,230.1024453,388.3580554,"1,631.52",880.4045222,"2,980.85","4,729.08","3,669.05","1,784.42"
7/5/2014,230.2514518,388.6157507,"1,632.55",881.0264463,"2,980.02","4,727.84","3,668.01","1,784.00"
7/4/2014,230.3915948,388.8528801,"1,633.53",881.5872078,"2,988.85","4,741.86","3,678.87","1,789.32"
7/3/2014,230.7219743,389.4090366,"1,635.88",882.8512783,"2,991.14","4,745.47","3,681.68","1,790.70"
7/2/2014,230.6109898,389.2344251,"1,635.14",882.4837511,"3,004.55","4,766.90","3,698.42","1,798.89"
7/1/2014,230.8957659,389.715821,"1,637.15",883.5860657,"3,009.36","4,774.55","3,704.34","1,801.80"
6/30/2014,230.5718785,389.1894675,"1,634.88",882.382873,"3,002.18","4,763.39","3,695.74","1,797.60"
6/29/2014,230.402066,388.9147318,"1,633.64",881.7631204,"3,004.29","4,766.90","3,698.37","1,798.88"
6/28/2014,230.4382869,388.9807461,"1,633.89",881.9134432,"3,002.46","4,764.04","3,696.15","1,797.80"
6/27/2014,230.5570376,389.1918088,"1,634.78",882.4391515,"2,999.97","4,760.23","3,693.29","1,796.50"
6/26/2014,230.5136216,389.1255286,"1,634.55",882.2791999,"3,008.29","4,773.52","3,703.78","1,801.59"
6/25/2014,230.7228095,389.4724437,"1,636.09",883.0705905,"3,009.72","4,775.71","3,705.61","1,802.49"
6/24/2014,230.4034403,388.9483768,"1,633.81",881.9038147,"3,013.34","4,781.64","3,710.18","1,804.76"
6/23/2014,230.3197144,388.8189046,"1,633.25",881.6094652,"3,016.71","4,787.13","3,714.52","1,806.87"
6/22/2014,230.5117915,389.1398136,"1,634.64",882.3307083,"3,021.30","4,794.36","3,720.19","1,809.61"
6/21/2014,230.7070139,389.4849862,"1,636.03",883.1240986,"3,029.39","4,807.40","3,730.32","1,814.56"
6/20/2014,230.7520373,389.5712241,"1,636.36",883.3465643,"3,034.57","4,815.74","3,736.82","1,817.78"
6/19/2014,230.8966583,389.8258934,"1,637.38",883.9184424,"3,041.24","4,826.46","3,745.13","1,821.81"
6/18/2014,231.2029368,390.3580623,"1,639.59",885.1497119,"3,039.90","4,824.52","3,743.71","1,821.17"
6/17/2014,231.3605308,390.6344772,"1,640.68",885.7819025,"3,047.40","4,836.56","3,752.97","1,825.69"
6/16/2014,231.3609538,390.6498776,"1,640.69",885.8193565,"3,051.28","4,842.89","3,757.91","1,828.09"
6/15/2014,231.6851849,391.1953418,"1,642.97",887.0653947,"3,052.11","4,844.19","3,758.87","1,828.58"
6/14/2014,231.9665197,391.6634824,"1,644.95",888.147138,"3,049.63","4,840.17","3,755.73","1,827.09"
6/13/2014,232.0024377,391.7320176,"1,645.22",888.2960666,"3,048.55","4,838.54","3,754.49","1,826.47"
6/12/2014,232.2038992,392.0831885,"1,646.64",889.1147714,"3,052.84","4,845.49","3,759.87","1,829.14"
6/11/2014,231.8581884,391.501739,"1,644.17",887.8279673,"3,050.87","4,842.39","3,757.42","1,828.01"
6/10/2014,232.1203494,391.9540651,"1,646.08",888.8538994,"3,059.81","4,856.71","3,768.65","1,833.48"
6/9/2014,232.6644433,392.8860068,"1,649.93",890.9852026,"3,056.32","4,851.34","3,764.46","1,831.47"
6/8/2014,232.4041486,392.4421525,"1,648.07",889.9749763,"3,069.34","4,871.94","3,780.41","1,839.23"
6/7/2014,232.1128321,391.9534856,"1,646.02",888.8789408,"3,070.30","4,873.51","3,781.65","1,839.86"
6/6/2014,232.2481675,392.1904697,"1,646.96",889.4345694,"3,063.90","4,863.45","3,773.81","1,836.08"
6/5/2014,232.3679067,392.4020166,"1,647.82",889.9458702,"3,061.10","4,859.12","3,770.48","1,834.52"
6/4/2014,232.6534875,392.8905517,"1,649.86",891.0560785,"3,064.95","4,865.31","3,775.32","1,836.89"
6/3/2014,232.7010474,392.9897585,"1,650.24",891.2991398,"3,071.47","4,875.90","3,783.62","1,840.96"
6/2/2014,232.2082173,392.1719146,"1,646.72",889.4738957,"3,078.63","4,887.44","3,792.54","1,845.36"
6/1/2014,232.4249684,392.5405483,"1,648.31",890.3550314,"3,078.18","4,886.76","3,792.13","1,845.25"
5/31/2014,232.80053,393.1725842,"1,650.97",891.7947833,"3,078.12","4,886.64","3,792.03","1,845.22"
5/30/2014,232.9686405,393.4643153,"1,652.14",892.5084865,"3,079.27","4,888.56","3,793.47","1,846.03"
5/29/2014,233.5188136,394.4005006,"1,656.02",894.6297403,"3,071.08","4,875.64","3,783.39","1,841.12"
5/28/2014,233.7814995,394.8562871,"1,657.91",895.6844772,"3,072.60","4,878.21","3,785.44","1,842.16"
5/27/2014,234.3083616,395.7627226,"1,661.70",897.7147067,"3,074.06","4,880.73","3,787.51","1,843.11"
5/26/2014,234.8840072,396.7539048,"1,665.79",899.9457238,"3,081.73","4,893.15","3,797.16","1,847.77"
5/25/2014,235.441699,397.7072062,"1,669.81",902.1101844,"3,083.21","4,895.62","3,799.25","1,848.79"
5/24/2014,235.8198728,398.3492639,"1,672.48",903.5589639,"3,089.72","4,906.00","3,807.28","1,852.68"
5/23/2014,236.0052686,398.6710811,"1,673.84",904.3246756,"3,095.18","4,914.79","3,814.18","1,856.12"
5/22/2014,236.0861623,398.8012058,"1,674.38",904.6439984,"3,101.73","4,925.09","3,822.11","1,860.03"
5/21/2014,236.4452383,399.419698,"1,676.94",906.0448084,"3,110.77","4,939.60","3,833.40","1,865.52"
5/20/2014,236.7056623,399.8690713,"1,678.80",907.050585,"3,114.11","4,945.03","3,837.65","1,867.55"
5/19/2014,236.8738376,400.1602495,"1,680.04",907.7464148,"3,117.63","4,950.71","3,842.15","1,869.82"
5/18/2014,237.2179876,400.7491305,"1,682.43",909.0713506,"3,114.77","4,946.25","3,838.58","1,868.06"
5/17/2014,237.264786,400.8217384,"1,682.76",909.2427158,"3,120.05","4,954.55","3,845.02","1,871.20"
5/16/2014,237.1319809,400.5974693,"1,681.83",908.7365214,"3,133.08","4,975.24","3,861.12","1,879.04"
5/15/2014,236.9043292,400.2083817,"1,680.21",907.8606032,"3,131.69","4,972.99","3,859.35","1,878.20"
5/14/2014,236.934259,400.257588,"1,680.46",907.9621633,"3,137.83","4,982.72","3,866.98","1,881.89"
5/13/2014,237.0178305,400.406887,"1,681.06",908.3256091,"3,136.73","4,981.08","3,865.73","1,881.33"
5/12/2014,237.2374179,400.7848857,"1,682.64",909.1947108,"3,138.25","4,983.57","3,867.71","1,882.32"
5/11/2014,237.4792834,401.1920183,"1,684.38",910.1305903,"3,140.25","4,986.73","3,870.23","1,883.57"
5/10/2014,237.2902838,400.8834746,"1,683.05",909.4556805,"3,146.85","4,997.35","3,878.48","1,887.64"
5/9/2014,237.6973542,401.5738388,"1,685.92",911.0576625,"3,148.90","5,000.64","3,881.00","1,888.94"
5/8/2014,237.8030744,401.7593734,"1,686.70",911.4719274,"3,157.69","5,014.68","3,891.95","1,894.26"
5/7/2014,238.175208,402.3894886,"1,689.35",912.9356022,"3,164.64","5,025.74","3,900.58","1,898.53"
5/6/2014,238.0063975,402.1082171,"1,688.15",912.298024,"3,168.96","5,032.65","3,905.92","1,901.13"
5/5/2014,238.0267983,402.1480545,"1,688.32",912.4001386,"3,170.10","5,034.52","3,907.44","1,901.89"
5/4/2014,238.5147065,402.9755466,"1,691.81",914.2937256,"3,172.14","5,037.80","3,910.04","1,903.19"
5/3/2014,238.6821259,403.2815475,"1,692.93",915.0047076,"3,176.39","5,044.85","3,915.37","1,905.82"
5/2/2014,238.6228687,403.1854482,"1,692.55",914.7513972,"3,177.26","5,046.27","3,916.57","1,906.33"
5/1/2014,238.2482261,402.5601511,"1,689.88",913.3636539,"3,174.31","5,041.69","3,912.97","1,904.64"
4/30/2014,238.6111896,403.1819374,"1,692.47",914.770246,"3,176.56","5,045.37","3,915.86","1,906.04"
4/29/2014,238.9765413,403.8192916,"1,695.10",916.2447624,"3,176.58","5,045.65","3,916.18","1,906.26"
4/28/2014,238.9445149,403.7756285,"1,694.83",916.1640883,"3,177.93","5,047.92","3,917.83","1,907.10"
4/27/2014,238.7804151,403.5002882,"1,693.69",915.5656385,"3,183.78","5,057.23","3,925.12","1,910.70"
4/26/2014,239.2689323,404.3328135,"1,697.20",917.4773406,"3,190.11","5,067.38","3,933.11","1,914.64"
4/25/2014,239.8142113,405.265349,"1,701.12",919.6297796,"3,194.13","5,073.91","3,938.29","1,917.24"
4/24/2014,239.623645,404.9590611,"1,699.84",918.9778484,"3,190.63","5,068.55","3,934.30","1,915.38"
4/23/2014,239.4424345,404.6570478,"1,698.57",918.2935392,"3,192.16","5,071.02","3,936.25","1,916.33"
4/22/2014,239.5805265,404.8927546,"1,699.55",918.8171541,"3,197.92","5,080.21","3,943.38","1,919.78"
4/21/2014,240.2370658,406.0006334,"1,704.25",921.3227286,"3,205.92","5,092.90","3,953.33","1,924.61"
4/20/2014,240.1615161,405.8662945,"1,703.72",921.0376344,"3,207.46","5,095.26","3,955.18","1,925.55"
4/19/2014,240.0788054,405.7318861,"1,703.15",920.7218556,"3,214.47","5,106.46","3,963.91","1,929.78"
4/18/2014,240.0262172,405.6540298,"1,702.72",920.5554186,"3,215.75","5,108.63","3,965.47","1,930.56"
4/17/2014,240.3290394,406.1645054,"1,704.87",921.7506955,"3,216.65","5,110.04","3,966.57","1,931.17"
4/16/2014,240.2529199,406.0367691,"1,704.33",921.4814746,"3,221.10","5,117.12","3,972.06","1,933.89"
4/15/2014,240.2085226,405.9563962,"1,704.03",921.3050931,"3,223.59","5,121.01","3,975.12","1,935.39"
4/14/2014,240.4303066,406.324242,"1,705.65",922.1576536,"3,224.46","5,122.31","3,976.25","1,935.98"
4/13/2014,240.5451778,406.5209371,"1,706.54",922.5768993,"3,227.65","5,127.40","3,980.36","1,937.92"
4/12/2014,240.9690127,407.2401403,"1,709.62",924.1920814,"3,229.55","5,130.46","3,982.90","1,939.12"
4/11/2014,241.3866222,407.9554979,"1,712.61",925.8508156,"3,233.63","5,137.06","3,988.09","1,941.72"
4/10/2014,241.6644847,408.4268268,"1,714.60",926.9013346,"3,225.50","5,124.18","3,978.13","1,936.84"
4/9/2014,241.8436377,408.745001,"1,715.97",927.6379875,"3,227.31","5,127.25","3,980.75","1,938.14"
4/8/2014,242.1361221,409.2412538,"1,718.03",928.7746633,"3,223.20","5,120.73","3,975.65","1,935.68"
4/7/2014,242.0903347,409.1656309,"1,717.73",928.6040957,"3,226.52","5,126.03","3,979.81","1,937.71"
4/6/2014,242.1288779,409.2367165,"1,718.01",928.7737169,"3,231.25","5,133.63","3,985.75","1,940.62"
4/5/2014,242.3887259,409.6833344,"1,719.89",929.8054108,"3,235.58","5,140.60","3,991.23","1,943.32"
4/4/2014,242.4612483,409.7954575,"1,720.48",930.0533805,"3,235.91","5,140.99","3,991.72","1,943.55"
4/3/2014,242.674631,410.1544329,"1,721.99",930.8803727,"3,245.50","5,156.20","4,003.52","1,949.32"
4/2/2014,242.6676333,410.1394387,"1,721.97",930.8937593,"3,240.47","5,148.17","3,997.36","1,946.42"
4/1/2014,242.651959,410.1261977,"1,721.86",930.8719935,"3,246.66","5,158.16","4,005.10","1,950.21"
3/31/2014,242.8977122,410.5442428,"1,723.67",931.8579638,"3,245.33","5,156.09","4,003.66","1,949.58"
3/30/2014,243.5706015,411.6809999,"1,728.53",934.4420607,"3,245.24","5,155.95","4,003.74","1,949.63"
3/29/2014,243.8326917,412.131185,"1,730.43",935.4726354,"3,245.98","5,157.21","4,004.81","1,950.17"
3/28/2014,244.0349714,412.4751517,"1,731.84",936.2676616,"3,252.92","5,168.25","4,013.33","1,954.35"
3/27/2014,244.0449169,412.5027802,"1,731.91",936.3067776,"3,258.36","5,177.03","4,020.15","1,957.62"
3/26/2014,244.3419747,413.0118926,"1,734.02",937.4794654,"3,257.98","5,176.53","4,019.77","1,957.47"
3/25/2014,244.2204438,412.8120056,"1,733.20",937.055544,"3,258.21","5,176.96","4,020.19","1,957.74"
3/24/2014,244.4880292,413.2819824,"1,735.16",938.1400153,"3,250.24","5,164.51","4,010.67","1,953.14"
3/23/2014,244.5355138,413.3703239,"1,735.55",938.3531637,"3,253.43","5,169.69","4,014.80","1,955.17"
3/22/2014,244.5569939,413.4067113,"1,735.81",938.4272192,"3,251.15","5,166.07","4,012.25","1,953.91"
